ID,DATE,AMOUNT,ACCOUNT_ID
81986,07/01,-95.79,7
81987,08/25,-87.48,1
81988,06/05,-82.05,11
81989,08/18,-16.87,9
81990,03/21,12.92,4
81991,03/30,-28.42,14
81992,01/27,46.71,12
81993,10/08,-2.13,6
81994,05/13,-29.68,9
81995,08/30,88.57,17
81996,03/15,-38.35,13
81997,01/02,-87.44,15
81998,08/04,-46.72,14
81999,11/14,-25.28,3
82000,04/29,47.47,8
82001,12/15,-35.19,1
82002,09/10,41.76,15
82003,03/26,43.9,20
82004,04/13,-14.13,13
82005,08/22,-7.6,11
82006,11/12,-52.75,15
82007,07/24,51.58,15
82008,06/26,77.91,2
82009,06/01,-20.97,1
82010,10/24,-1.04,19
82011,10/21,32.07,18
82012,10/23,-5.12,2
82013,05/24,72.57,7
82014,06/06,-89.72,4
82015,02/20,71.01,1
82016,02/19,18.15,5
82017,10/23,-41.37,5
82018,12/29,-50.8,12
82019,02/20,-43.05,5
82020,12/22,-22.89,15
82021,10/26,40.68,17
82022,01/12,58.8,4
82023,11/25,3.78,16
82024,04/24,-38.24,13
82025,06/26,25.26,1
82026,04/01,63.12,1
82027,06/27,-43.09,3
82028,05/08,-92.14,3
82029,01/14,-84.4,19
82030,06/27,-19.54,11
82031,03/28,1.34,2
82032,05/20,60.07,12
82033,02/18,-96.48,19
82034,08/14,-79.6,5
82035,07/21,-99.81,11
82036,11/16,52.9,17
82037,04/14,-10.89,16
82038,01/31,50.12,12
82039,10/19,-43.51,4
82040,01/22,52.91,16
82041,11/14,-3.52,19
82042,12/27,-72.03,8
82043,02/06,-16.51,6
82044,03/21,42.39,18
82045,05/23,19.87,1
82046,10/25,-69.65,14
82047,11/07,-73.31,18
82048,02/28,71.06,4
82049,08/11,0.6,4
82050,09/10,59.91,19
82051,01/02,3.8,10
82052,09/30,-54.44,6
82053,04/13,-97.73,15
82054,04/27,20.9,19
82055,07/09,95.81,15
82056,04/04,19.36,10
82057,06/02,-86.47,20
82058,03/20,-99.45,10
82059,05/16,63.64,5
82060,07/09,-77.83,14
82061,10/11,-2.02,2
82062,10/18,-0.75,3
82063,02/16,-41.54,11
82064,11/21,66.73,2
82065,10/19,4.76,7
82066,04/03,26.75,4
82067,02/27,8.86,4
82068,07/25,-42.31,1
82069,08/22,-65.32,7
82070,01/24,53.03,11
82071,04/17,23.94,1
82072,05/09,53.79,16
82073,03/22,20.85,9
82074,01/14,-13.56,18
82075,12/22,-83.08,4
82076,01/01,-22.09,13
82077,03/19,-53.27,15
82078,04/20,-82.36,19
82079,03/15,87.83,4
82080,03/23,-91.92,9
82081,12/27,87.96,18
82082,06/15,47.3,4
82083,03/16,-23.01,14
82084,01/16,37.64,15
82085,03/14,37.06,11
82086,12/11,-50.89,5
82087,08/19,81.82,14
82088,04/13,97.13,20
82089,03/31,-83.48,7
82090,08/11,-73.72,19
82091,08/29,90.99,11
82092,04/19,-92.36,8
82093,06/02,-99.92,7
82094,06/05,-33.39,20
82095,08/08,75.31,15
82096,10/23,-34.85,10
82097,01/31,-86.07,16
82098,01/26,-65.48,11
82099,05/22,9.82,16
82100,06/09,-55.48,7
82101,12/20,-94.57,16
82102,06/01,-36.26,20
82103,11/03,-83.23,10
82104,01/14,38.18,13
82105,12/23,41.76,18
82106,12/18,-97.89,20
82107,08/30,-26.77,9
82108,04/09,82.6,2
82109,11/20,-1.82,15
82110,09/10,38.54,4
82111,01/19,42.37,9
82112,01/19,-84.5,16
82113,04/12,21.39,18
82114,06/27,69.24,19
82115,08/17,-42.09,11
82116,10/07,74.43,10
82117,08/15,-58.95,18
82118,08/06,-3.4,10
82119,11/25,53.87,7
82120,12/14,45.53,9
82121,03/23,-88.94,13
82122,03/11,-93.46,12
82123,03/08,-97.91,4
82124,12/07,-20.47,12
82125,12/08,34.34,5
82126,08/08,-21.42,2
82127,01/15,-93.31,9
82128,06/16,-78.83,19
82129,03/07,-38.92,6
82130,07/13,0.39,15
82131,03/08,30.86,12
82132,08/04,22.22,7
82133,11/07,60.36,1
82134,05/24,-48.31,17
82135,07/05,-32.38,14
82136,08/29,70.42,10
82137,06/13,6.59,18
82138,06/16,60.84,17
82139,01/10,-53.36,6
82140,07/03,28.52,18
82141,09/02,35.91,17
82142,07/11,83.11,8
82143,03/03,36.1,19
82144,08/23,46.02,12
82145,12/17,31.15,18
82146,12/20,-49.65,2
82147,01/26,77.02,3
82148,08/29,88.42,15
82149,11/26,49.79,18
82150,03/22,53.82,8
82151,03/29,8.07,17
82152,09/04,-29.16,12
82153,11/03,27.05,19
82154,03/29,-18.06,3
82155,07/18,19.53,9
82156,01/01,-60.86,5
82157,06/06,-83.27,3
82158,10/13,-97.86,15
82159,03/07,-55.35,2
82160,11/11,98.69,11
82161,10/05,-33.77,11
82162,09/19,12.99,13
82163,12/09,-38.9,16
82164,03/05,-86.02,14
82165,01/23,-1.23,7
82166,09/26,20.88,1
82167,08/04,20.07,6
82168,12/25,57.72,13
82169,04/27,-40.33,10
82170,02/04,-52.39,5
82171,03/15,29.57,18
82172,06/13,54.76,11
82173,10/30,85.99,16
82174,07/19,33.87,6
82175,09/14,75.2,2
82176,08/19,-10.92,13
82177,02/28,-40.01,15
82178,12/30,-40.58,3
82179,05/07,-70.71,17
82180,09/03,90.57,4
82181,07/12,33.63,7
82182,06/07,7.8,5
82183,08/24,-71.68,5
82184,03/19,-37.03,4
82185,09/03,-70.21,15
82186,11/30,-22.29,17
82187,10/06,79.36,19
82188,03/03,-7.67,2
82189,10/25,82.34,2
82190,04/26,-76.69,18
82191,04/13,87.67,19
82192,07/12,-31.69,7
82193,08/21,-62.88,12
82194,05/22,51.14,8
82195,12/19,31.43,13
82196,09/30,16.62,11
82197,12/21,88.24,10
82198,04/23,-18.62,8
82199,03/20,76.58,2
82200,07/20,37.37,13
82201,12/27,-56.06,8
82202,02/06,5.06,16
82203,08/26,17.48,1
82204,05/26,70.67,5
82205,01/15,-22.15,11
82206,03/05,-49.7,12
82207,04/01,-73.6,5
82208,11/28,-86.79,13
82209,11/16,19.2,19
82210,10/08,7.23,12
82211,06/29,38.55,19
82212,12/06,49.5,14
82213,03/09,50.19,16
82214,04/17,6.22,11
82215,10/17,-36.86,1
82216,09/25,-15.35,16
82217,08/31,-48.96,12
82218,05/03,-66.58,20
82219,01/04,22.68,8
82220,09/21,45.84,11
82221,11/04,-79.33,15
82222,01/18,-47.25,7
82223,12/03,-95.21,13
82224,11/12,99.91,6
82225,04/06,-67.53,14
82226,07/15,-92.14,10
82227,02/14,72.71,6
82228,09/13,34.4,15
82229,06/07,-58.75,7
82230,04/24,7.59,13
82231,06/01,-92.87,8
82232,12/18,67.0,6
82233,02/25,-47.53,15
82234,11/20,-49.15,12
82235,10/30,3.99,2
82236,12/16,22.27,11
82237,10/30,17.15,7
82238,06/11,-38.5,11
82239,03/21,-79.41,16
82240,06/27,-5.41,12
82241,11/26,32.62,8
82242,10/21,-98.09,1
82243,11/09,34.05,11
82244,08/15,-51.56,10
82245,03/22,87.83,20
82246,11/02,-6.37,1
82247,01/12,-73.49,9
82248,06/11,46.76,20
82249,01/30,12.21,17
82250,06/15,30.43,5
82251,07/14,12.61,13
82252,12/16,91.51,10
82253,08/24,-69.66,15
82254,10/30,-95.66,11
82255,01/29,-29.88,6
82256,02/02,96.75,13
82257,09/21,-15.8,11
82258,08/26,-18.33,11
82259,07/03,16.94,20
82260,02/12,14.42,1
82261,12/06,-99.57,13
82262,11/08,-89.21,19
82263,10/14,-56.53,8
82264,12/06,70.77,13
82265,10/02,-41.77,11
82266,03/18,-39.38,8
82267,07/17,41.29,5
82268,09/02,-69.69,16
82269,10/29,47.61,9
82270,01/23,-84.23,15
82271,11/11,-21.34,18
82272,11/29,-58.02,8
82273,10/25,32.51,15
82274,09/14,81.14,1
82275,09/28,89.3,1
82276,11/08,90.69,19
82277,03/23,-75.84,13
82278,01/12,-14.25,1
82279,04/04,-36.75,20
82280,01/31,-71.59,18
82281,08/11,-70.9,17
82282,07/27,-6.14,7
82283,04/21,-2.2,7
82284,08/01,52.74,11
82285,12/18,67.9,1
82286,09/11,-4.02,17
82287,03/10,99.11,16
82288,01/01,46.63,7
82289,01/12,66.69,19
82290,12/19,-69.73,1
82291,10/01,-16.28,1
82292,11/07,48.08,4
82293,10/04,-60.83,3
82294,08/28,44.2,1
82295,08/08,-53.97,4
82296,12/25,57.12,12
82297,01/15,-91.37,16
82298,05/14,-1.63,9
82299,07/04,83.2,9
82300,12/08,10.54,18
82301,04/22,71.8,5
82302,08/22,93.71,5
82303,04/04,-77.46,16
82304,05/24,-26.99,6
82305,10/08,-71.08,14
82306,10/25,60.98,9
82307,05/12,-40.92,9
82308,06/02,15.26,1
82309,03/07,-20.55,3
82310,10/11,87.72,7
82311,10/28,59.24,9
82312,12/29,-68.93,15
82313,10/25,-24.22,6
82314,02/12,-85.66,11
82315,09/21,-77.87,5
82316,05/25,53.47,8
82317,03/04,35.34,4
82318,11/05,29.85,3
82319,12/13,82.4,18
82320,10/29,-4.79,7
82321,10/09,79.22,7
82322,04/30,-70.83,14
82323,07/17,-55.33,9
82324,11/07,-16.21,16
82325,11/06,92.71,13
82326,02/21,-77.7,16
82327,10/03,-58.55,6
82328,10/24,29.3,16
82329,05/25,-21.84,4
82330,04/12,-90.94,10
82331,01/26,81.79,17
82332,10/12,51.7,7
82333,09/30,92.29,15
82334,11/25,82.4,2
82335,11/11,-30.72,4
82336,11/30,-48.56,16
82337,11/21,46.45,8
82338,07/24,-53.85,6
82339,02/03,-66.82,11
82340,11/10,-19.84,15
82341,04/12,59.78,16
82342,04/15,-47.79,9
82343,08/30,12.5,19
82344,07/03,-28.9,12
82345,06/13,57.16,4
82346,10/17,45.13,15
82347,09/13,78.67,16
82348,12/31,-84.91,18
82349,11/10,74.98,10
82350,12/18,88.89,13
82351,09/26,-35.38,4
82352,09/30,20.63,3
82353,11/08,75.19,3
82354,08/09,8.52,19
82355,10/08,-53.18,20
82356,09/22,-75.13,17
82357,09/27,96.74,8
82358,04/13,8.64,15
82359,04/30,-31.77,13
82360,07/19,23.66,18
82361,12/10,0.05,15
82362,05/09,-1.49,9
82363,08/15,36.98,18
82364,05/21,98.55,7
82365,04/22,-57.42,14
82366,01/16,-76.98,12
82367,07/28,-22.9,7
82368,04/03,-35.74,19
82369,07/14,-87.14,8
82370,08/20,8.7,17
82371,01/08,-97.46,17
82372,02/07,89.97,5
82373,07/28,-87.89,16
82374,08/18,-18.13,18
82375,06/11,77.91,6
82376,10/12,-85.51,15
82377,05/23,20.4,19
82378,12/30,-99.48,15
82379,11/28,85.86,7
82380,01/08,-29.38,8
82381,08/08,47.71,9
82382,07/23,-41.52,9
82383,07/20,7.83,5
82384,09/10,4.41,10
82385,08/18,-9.04,17
82386,07/09,-82.87,14
82387,12/01,-37.33,15
82388,06/25,83.96,20
82389,10/06,-46.46,13
82390,01/06,-27.44,10
82391,03/30,11.28,2
82392,08/15,89.22,7
82393,09/09,-71.09,8
82394,01/28,-70.23,2
82395,09/17,-28.62,8
82396,12/30,14.19,4
82397,10/10,84.57,5
82398,07/16,-50.87,4
82399,04/04,-81.51,11
82400,07/30,44.8,8
82401,11/29,-36.98,9
82402,05/10,-51.36,16
82403,08/10,64.59,10
82404,09/25,-53.24,12
82405,09/15,-68.77,19
82406,05/19,-69.23,5
82407,03/16,7.17,10
82408,06/20,60.86,14
82409,11/12,-79.51,8
82410,01/10,34.83,16
82411,05/13,-8.71,17
82412,05/09,60.83,16
82413,08/12,24.68,17
82414,11/30,34.43,12
82415,03/28,24.96,5
82416,12/26,55.68,4
82417,05/20,-16.18,12
82418,07/28,-68.07,19
82419,02/14,65.37,1
82420,12/12,-2.55,17
82421,09/27,-54.51,20
82422,12/18,16.7,9
82423,08/10,36.43,6
82424,05/04,30.48,8
82425,11/23,73.57,5
82426,10/25,-15.92,10
82427,10/24,42.48,4
82428,07/24,-28.77,18
82429,10/22,-48.59,9
82430,04/28,-2.85,18
82431,06/18,66.04,20
82432,09/03,-5.13,6
82433,07/21,-18.56,19
82434,04/18,35.87,1
82435,05/28,62.55,18
82436,05/20,20.75,12
82437,02/21,20.81,9
82438,02/03,68.12,4
82439,01/31,17.96,18
82440,05/23,-72.08,1
82441,06/11,47.79,14
82442,12/04,97.48,10
82443,12/11,5.64,7
82444,07/07,47.18,17
82445,02/27,-69.5,7
82446,03/22,-56.95,16
82447,01/14,73.9,12
82448,01/20,35.78,5
82449,02/26,31.62,15
82450,04/04,36.76,12
82451,11/06,88.14,7
82452,06/16,6.35,13
82453,09/02,42.98,11
82454,01/03,-65.71,3
82455,12/28,-83.36,7
82456,05/24,-99.2,14
82457,05/21,-35.61,8
82458,02/23,95.94,15
82459,08/25,35.98,13
82460,09/10,4.57,8
82461,03/02,49.4,6
82462,09/13,24.7,2
82463,10/11,-97.66,20
82464,11/08,-56.2,13
82465,07/13,-44.16,13
82466,09/21,-16.08,13
82467,03/04,-86.31,15
82468,06/24,15.46,10
82469,07/07,90.81,10
82470,07/13,-61.38,18
82471,11/27,-28.37,4
82472,12/05,-71.72,13
82473,03/19,84.58,4
82474,05/22,51.22,19
82475,09/19,64.08,7
82476,10/18,84.99,9
82477,06/14,-75.33,6
82478,01/28,-60.98,16
82479,12/25,66.87,16
82480,08/03,73.89,8
82481,03/30,-82.63,20
82482,09/20,8.15,8
82483,01/03,-59.93,8
82484,06/19,-56.56,14
82485,01/02,-29.94,1
82486,11/18,-24.74,7
82487,12/08,98.73,19
82488,09/18,86.09,14
82489,07/14,30.04,3
82490,11/14,-47.62,15
82491,12/03,-60.46,15
82492,04/28,55.57,19
82493,08/24,64.62,9
82494,06/10,16.04,9
82495,10/16,65.82,15
82496,04/17,12.03,10
82497,10/29,-48.36,11
82498,03/05,9.5,3
82499,02/13,90.83,14
82500,01/25,-3.47,6
82501,01/15,77.58,7
82502,03/14,-39.02,11
82503,05/23,-91.77,18
82504,09/30,-26.36,3
82505,02/23,77.94,18
82506,06/09,-50.87,1
82507,01/21,-99.94,8
82508,12/17,43.01,15
82509,03/08,-75.07,13
82510,10/04,1.99,18
82511,01/21,-45.32,10
82512,02/22,-71.99,16
82513,05/06,-65.55,7
82514,11/04,-59.97,1
82515,02/25,86.28,19
82516,10/09,34.93,16
82517,05/09,-35.99,19
82518,10/18,71.96,1
82519,04/07,64.55,3
82520,03/19,-13.17,2
82521,03/18,85.09,5
82522,12/22,41.9,5
82523,05/01,82.0,7
82524,08/04,-80.14,10
82525,07/08,-1.9,5
82526,03/04,35.09,20
82527,11/16,-57.43,12
82528,11/01,-15.23,15
82529,01/03,6.36,8
82530,02/07,66.23,2
82531,03/20,28.21,8
82532,02/07,-74.47,17
82533,11/24,77.92,10
82534,06/25,-5.22,17
82535,07/01,52.73,19
82536,07/27,-84.2,16
82537,04/01,82.09,9
82538,05/02,19.09,2
82539,01/08,7.9,5
82540,10/20,-8.9,9
82541,01/25,-34.9,19
82542,09/10,72.92,1
82543,06/01,7.55,19
82544,11/04,20.03,7
82545,01/15,-82.96,9
82546,01/11,-33.93,14
82547,03/02,86.13,8
82548,07/12,-6.05,20
82549,09/24,-26.51,19
82550,07/14,-56.39,4
82551,09/30,43.1,11
82552,07/02,53.2,9
82553,08/03,-17.21,14
82554,12/10,-51.61,8
82555,12/14,-50.16,8
82556,06/13,30.67,19
82557,10/17,-30.54,20
82558,10/07,78.14,2
82559,07/28,-42.16,15
82560,05/16,44.07,2
82561,05/01,-34.49,11
82562,02/13,-3.51,1
82563,01/19,-86.55,13
82564,06/01,-86.0,1
82565,01/03,-23.35,5
82566,12/01,-56.32,18
82567,06/18,-89.56,6
82568,02/01,70.64,20
82569,10/16,33.95,3
82570,08/19,48.3,5
82571,01/01,-21.79,8
82572,10/30,-31.1,10
82573,12/29,-36.29,20
82574,12/29,91.55,10
82575,01/17,31.45,17
82576,01/10,-0.66,1
82577,12/09,2.62,13
82578,08/10,88.38,1
82579,01/20,63.15,5
82580,06/26,-31.01,6
82581,06/15,-67.73,15
82582,05/08,90.17,15
82583,02/09,-48.67,16
82584,06/18,66.83,18
82585,11/26,-21.58,20
82586,08/18,29.76,13
82587,01/10,-45.45,18
82588,02/11,-8.77,7
82589,04/14,-4.42,17
82590,05/20,33.09,12
82591,06/10,91.48,14
82592,04/11,18.85,12
82593,03/04,-78.87,3
82594,05/20,27.13,5
82595,12/03,50.64,5
82596,10/26,70.0,11
82597,11/23,-61.0,4
82598,02/16,-69.4,11
82599,10/08,72.19,16
82600,10/18,17.1,20
82601,05/30,-63.14,14
82602,11/27,97.24,6
82603,02/03,-72.43,4
82604,09/03,-30.03,5
82605,04/08,-58.24,16
82606,09/28,-11.6,5
82607,12/05,-23.83,7
82608,12/02,-72.77,6
82609,02/03,-35.01,4
82610,02/12,80.34,1
82611,06/24,75.0,6
82612,06/04,-58.11,12
82613,07/29,26.15,16
82614,06/17,-78.55,13
82615,04/14,31.84,7
82616,07/06,-38.22,18
82617,01/14,-51.56,20
82618,12/06,48.06,4
82619,10/28,-71.65,3
82620,10/22,-25.16,10
82621,08/27,-19.9,8
82622,02/06,-98.39,17
82623,06/18,81.16,2
82624,09/18,34.85,16
82625,02/13,62.5,11
82626,12/05,-81.13,19
82627,09/07,-17.32,4
82628,09/25,-84.96,20
82629,03/29,-84.13,7
82630,10/18,-77.82,20
82631,04/05,-32.05,20
82632,01/08,-62.1,19
82633,03/06,-39.54,8
82634,04/15,27.49,14
82635,09/19,-89.1,16
82636,11/20,43.16,3
82637,04/18,-41.87,9
82638,05/06,-37.36,4
82639,08/21,86.12,3
82640,01/28,-5.53,17
82641,07/06,-70.84,6
82642,10/23,-24.21,13
82643,07/21,52.37,6
82644,03/26,15.23,11
82645,04/21,49.74,7
82646,12/30,-66.67,11
82647,07/11,19.31,2
82648,05/22,42.78,7
82649,06/02,-2.96,2
82650,06/09,29.7,5
82651,07/05,-92.15,15
82652,11/17,99.53,16
82653,12/29,48.59,16
82654,07/19,-93.09,19
82655,09/13,48.24,1
82656,04/02,-6.71,15
82657,07/28,-4.65,8
82658,04/08,53.93,15
82659,06/27,-6.97,8
82660,12/30,96.87,20
82661,11/26,36.21,12
82662,12/13,-57.1,16
82663,11/11,-95.9,5
82664,09/06,98.71,4
82665,04/27,84.59,17
82666,10/19,-57.25,19
82667,02/25,31.14,17
82668,10/28,90.79,1
82669,06/23,29.92,2
82670,01/20,-89.16,13
82671,07/26,-8.71,18
82672,10/24,-4.37,20
82673,12/09,-59.29,12
82674,03/31,40.02,9
82675,12/18,43.9,16
82676,09/29,55.16,5
82677,10/23,43.34,20
82678,11/29,-34.86,4
82679,07/19,-70.74,15
82680,12/06,93.87,18
82681,01/13,-79.83,11
82682,07/27,55.57,18
82683,08/15,-39.54,3
82684,05/11,-74.84,12
82685,03/28,-83.04,19
82686,06/09,-38.88,10
82687,03/22,35.9,17
82688,07/04,-20.87,20
82689,11/24,39.01,18
82690,02/19,-36.51,16
82691,03/20,25.39,1
82692,12/09,34.49,11
82693,05/12,18.34,14
82694,09/15,64.96,7
82695,09/02,-84.85,2
82696,11/10,93.99,20
82697,10/12,-9.58,18
82698,03/23,-62.97,12
82699,06/23,35.99,1
82700,09/06,52.59,8
82701,05/11,43.62,2
82702,01/03,4.73,2
82703,10/19,86.17,7
82704,09/26,-43.09,17
82705,04/11,62.77,15
82706,10/15,76.0,11
82707,10/18,71.54,13
82708,02/04,42.01,3
82709,08/11,18.71,13
82710,02/09,-60.92,3
82711,09/08,74.85,15
82712,05/26,3.02,15
82713,11/17,-38.92,5
82714,10/21,-99.95,15
82715,03/08,26.86,17
82716,09/06,74.92,1
82717,10/29,0.75,8
82718,06/12,-22.12,2
82719,02/03,-23.0,10
82720,02/13,-37.33,5
82721,06/21,-89.69,7
82722,07/04,-45.35,4
82723,12/12,13.89,15
82724,08/26,93.22,5
82725,02/02,-43.65,2
82726,11/28,-21.99,13
82727,11/18,-77.41,20
82728,07/18,64.83,4
82729,09/16,22.27,10
82730,05/04,-90.07,18
82731,06/21,-38.14,20
82732,04/20,42.05,1
82733,11/28,20.45,6
82734,02/04,-84.72,15
82735,05/21,81.95,12
82736,10/16,97.53,8
82737,09/27,43.93,11
82738,07/15,41.54,5
82739,11/19,-41.85,16
82740,04/11,35.38,7
82741,09/20,-69.42,3
82742,07/10,-0.76,13
82743,04/03,-98.86,1
82744,04/29,2.7,6
82745,07/14,-76.1,11
82746,03/22,-94.64,1
82747,10/21,-5.47,8
82748,09/08,-84.29,2
82749,02/07,21.06,11
82750,03/31,83.85,11
82751,12/05,-87.56,20
82752,11/07,-79.85,17
82753,07/13,97.31,5
82754,09/26,51.26,12
82755,03/20,-60.11,17
82756,03/24,45.75,8
82757,12/17,-69.42,20
82758,03/08,-57.89,4
82759,04/22,38.37,2
82760,03/24,73.84,6
82761,11/30,45.71,16
82762,04/26,-50.06,8
82763,06/29,-38.3,3
82764,11/25,-11.85,5
82765,03/13,-68.86,5
82766,07/05,6.01,10
82767,09/02,47.2,14
82768,06/12,71.77,10
82769,03/22,14.74,6
82770,02/14,71.65,20
82771,07/11,15.82,6
82772,08/31,93.53,3
82773,04/22,-51.94,13
82774,04/14,38.88,10
82775,06/04,63.79,14
82776,09/07,-71.89,2
82777,06/29,87.54,5
82778,10/07,-69.81,1
82779,02/14,22.62,2
82780,11/07,-52.4,5
82781,10/19,-96.7,6
82782,05/01,-89.79,5
82783,01/25,-82.33,9
82784,03/22,91.69,1
82785,10/06,-78.32,10
82786,03/05,-91.3,2
82787,05/09,-60.57,5
82788,11/23,-2.06,14
82789,01/30,52.48,17
82790,04/13,72.26,4
82791,07/29,14.19,10
82792,02/06,7.48,16
82793,01/27,-91.47,4
82794,10/01,-1.87,8
82795,10/29,0.62,6
82796,04/08,-13.05,5
82797,12/03,93.06,17
82798,11/26,9.57,12
82799,08/20,-48.28,4
82800,08/21,-42.82,12
82801,07/20,71.59,4
82802,07/28,19.98,5
82803,06/29,-76.15,2
82804,11/12,19.64,14
82805,08/23,67.54,1
82806,04/04,-37.66,16
82807,03/16,-4.61,13
82808,07/31,-17.4,11
82809,02/19,5.78,13
82810,12/11,-21.03,5
82811,05/12,61.54,3
82812,06/02,-34.87,19
82813,09/22,-87.49,18
82814,07/11,42.92,20
82815,11/26,23.75,5
82816,10/16,37.47,15
82817,07/01,44.23,10
82818,02/27,37.16,3
82819,09/13,73.06,11
82820,03/21,7.61,14
82821,09/29,-62.53,10
82822,11/07,-84.29,3
82823,08/25,8.16,19
82824,06/12,-36.8,18
82825,03/10,84.59,3
82826,09/21,24.28,15
82827,12/02,-59.45,13
82828,07/08,54.14,2
82829,03/26,-46.44,13
82830,12/04,5.93,4
82831,06/19,-7.96,12
82832,07/17,37.27,3
82833,06/04,72.16,3
82834,04/17,-8.05,1
82835,12/16,-16.58,15
82836,03/22,23.07,16
82837,07/31,-15.8,20
82838,04/15,28.38,5
82839,09/26,88.26,1
82840,01/17,41.63,20
82841,01/23,89.56,10
82842,03/04,43.57,11
82843,05/19,37.4,1
82844,03/01,74.83,4
82845,09/14,90.34,2
82846,05/07,29.93,19
82847,12/22,-23.97,2
82848,05/02,-17.91,18
82849,08/08,-18.57,8
82850,09/12,27.46,18
82851,05/31,6.76,14
82852,10/03,-28.86,10
82853,10/30,76.16,3
82854,01/28,36.78,2
82855,09/07,-88.1,9
82856,05/28,-26.08,9
82857,06/11,27.89,9
82858,06/04,76.56,9
82859,11/27,-80.03,5
82860,11/29,-23.32,20
82861,04/22,-63.9,3
82862,04/25,-36.43,5
82863,07/07,82.67,11
82864,04/19,78.29,9
82865,01/01,-22.53,7
82866,10/06,-67.98,11
82867,03/23,61.32,13
82868,01/07,-55.03,7
82869,09/22,32.95,3
82870,09/05,47.07,6
82871,11/19,55.35,15
82872,09/25,82.89,11
82873,06/27,-40.83,5
82874,07/11,19.17,20
82875,03/29,-53.16,8
82876,02/18,-59.52,19
82877,10/28,-99.9,3
82878,05/16,-38.75,14
82879,05/23,3.0,1
82880,09/17,35.04,17
82881,07/12,81.05,11
82882,08/01,77.97,17
82883,11/22,79.16,7
82884,03/02,-50.34,17
82885,07/31,-66.88,17
82886,01/17,33.97,6
82887,07/03,-12.42,4
82888,06/02,-30.47,17
82889,03/12,-44.82,15
82890,08/03,-44.7,2
82891,02/10,37.87,9
82892,06/28,-49.85,9
82893,04/28,98.74,1
82894,01/12,-28.58,4
82895,05/25,-6.57,17
82896,02/25,-47.18,14
82897,11/16,57.06,11
82898,07/30,82.86,7
82899,07/15,6.38,17
82900,04/26,5.01,7
82901,04/09,68.7,13
82902,09/15,-96.59,8
82903,01/22,-38.24,17
82904,04/27,-88.46,15
82905,01/04,99.4,18
82906,08/23,84.69,16
82907,08/01,-11.27,11
82908,04/30,60.82,17
82909,11/30,-20.46,20
82910,12/28,-28.23,11
82911,08/24,-68.8,6
82912,12/17,-7.09,19
82913,03/26,-52.2,4
82914,06/11,23.91,1
82915,05/08,-48.49,9
82916,12/09,-83.15,20
82917,07/21,90.04,19
82918,06/29,8.3,4
82919,06/30,52.15,7
82920,07/15,39.6,14
82921,10/04,-71.69,9
82922,09/09,-47.51,19
82923,03/13,50.74,10
82924,08/06,-86.79,13
82925,07/19,73.39,17
82926,09/21,-39.45,8
82927,03/03,-89.03,10
82928,10/28,-12.73,11
82929,09/30,-80.26,5
82930,06/03,47.52,18
82931,10/13,-50.1,10
82932,09/15,-17.58,3
82933,04/18,12.56,7
82934,03/29,-63.92,9
82935,11/05,53.63,20
82936,07/26,25.05,7
82937,10/03,-78.33,7
82938,10/29,-95.41,10
82939,03/30,-66.28,2
82940,11/12,84.79,20
82941,06/19,-31.7,17
82942,08/27,4.68,17
82943,02/01,-39.43,1
82944,03/30,95.82,14
82945,05/15,-13.41,2
82946,12/31,-43.57,10
82947,08/16,-72.82,10
82948,11/18,-0.58,8
82949,01/06,-63.09,10
82950,06/10,2.87,12
82951,02/17,-23.98,19
82952,12/13,7.57,7
82953,07/27,-68.5,7
82954,07/24,10.16,3
82955,12/16,-47.12,2
82956,11/25,-53.03,16
82957,06/13,17.96,16
82958,04/16,30.97,7
82959,12/19,-78.9,6
82960,04/03,-50.41,17
82961,12/24,-27.01,1
82962,02/03,64.76,3
82963,09/30,-5.57,17
82964,04/17,-63.06,17
82965,09/09,-91.75,9
82966,11/07,-75.61,17
82967,02/12,11.94,12
82968,03/23,36.15,15
82969,01/04,-44.37,8
82970,06/28,47.21,2
82971,06/07,20.37,3
82972,10/16,9.65,5
82973,06/26,82.05,14
82974,05/08,-49.54,12
82975,05/24,20.54,16
82976,07/04,-57.17,10
82977,04/28,-43.39,18
82978,03/30,9.89,10
82979,11/10,-82.77,1
82980,06/15,3.75,18
82981,02/03,-97.77,14
82982,07/05,30.05,11
82983,12/31,-96.25,5
82984,05/18,-44.75,5
82985,07/13,-39.57,15
82986,06/15,-42.8,12
82987,05/31,30.17,6
82988,12/29,60.65,9
82989,11/17,40.96,1
82990,04/23,9.79,19
82991,05/07,-62.54,7
82992,10/27,-10.38,20
82993,03/09,-81.65,7
82994,04/19,93.09,4
82995,09/20,-97.55,20
82996,06/20,53.3,1
82997,07/06,-82.4,2
82998,09/07,-0.59,12
82999,08/16,-20.1,2
83000,04/22,49.27,4
83001,02/26,49.36,19
83002,12/17,-78.71,8
83003,06/27,41.04,5
83004,11/12,30.99,8
83005,07/06,25.24,8
83006,11/25,83.75,16
83007,12/31,-29.74,19
83008,01/12,15.15,8
83009,10/09,38.39,19
83010,04/12,-24.96,10
83011,02/27,55.9,3
83012,05/20,38.25,8
83013,06/24,-17.38,5
83014,09/20,21.99,14
83015,06/19,9.6,18
83016,04/29,58.29,15
83017,01/08,-35.91,17
83018,12/05,50.82,15
83019,03/28,37.54,8
